161839257
263086236,1,3,-3.0237122,6.946754,5.669011
263086245,1,3,-3.0237122,6.9144216,5.4881873
263086255,1,3,-3.0716126,7.003037,5.522915
263086265,1,3,-2.997367,7.0808754,5.5468655
263086275,1,3,-3.114723,7.077283,5.51094
263086285,1,3,-3.202141,6.9970493,5.572013
263086295,1,3,-3.0799952,6.932384,5.494175
263086305,1,3,-2.9782069,7.0233946,5.403164
263086315,1,3,-2.9722192,7.012617,5.4977674
263086325,1,3,-3.0404773,7.03537,5.5133348
263086335,1,3,-3.2201037,7.0533323,5.388794
263086345,1,3,-3.2201037,7.0090246,5.5756054
263086355,1,3,-3.1542406,7.0341725,5.647456
263086364,1,3,-3.206931,6.949149,5.6079383
263086374,1,3,-3.2081287,7.0186048,5.53489
263086384,1,3,-3.0871801,7.028185,5.52052
263086394,1,3,-3.070415,7.056925,5.5025573
263086404,1,3,-3.126698,6.995852,5.5241127
263086414,1,3,-3.06323,7.0018396,5.4726195
263086424,1,3,-2.955454,6.9946547,5.430707
263086434,1,3,-3.0416749,6.9778895,5.466632
263086444,1,3,-3.0692174,6.900051,5.50136
263086454,1,3,-2.9865894,6.9204087,5.5516553
263086464,1,3,-3.0835876,7.052135,5.4821997
263086474,1,3,-3.0308971,6.9515443,5.4965696
263086483,1,3,-3.075205,6.974297,5.4953723
263086493,1,3,-3.1015503,6.957532,5.542075
263086503,1,3,-3.0285022,6.947952,5.550458
263086513,1,3,-3.1159203,6.9287915,5.579198
263086523,1,3,-3.1255004,6.9683094,5.522915
263086533,1,3,-3.114723,6.860533,5.557643
263086543,1,3,-3.0296998,6.9503465,5.50615
263086553,1,3,-3.0692174,7.1215906,5.47741
263086563,1,3,-3.075205,7.0904555,5.4259167
263086573,1,3,-3.1183155,7.0557275,5.356461
263086583,1,3,-3.1255004,7.0557275,5.3384986
263086593,1,3,-3.0716126,7.0078273,5.3552637
263086602,1,3,-3.0776,6.8629284,5.292993
263086612,1,3,-3.0620325,6.9132237,5.173242
263086622,1,3,-3.2236962,6.779103,5.266648
263086632,1,3,-3.190166,6.7898803,5.3313136
263086642,1,3,-3.3039293,6.6641417,5.2882032
263086652,1,3,-3.441643,6.6701293,5.3289185
263086662,1,3,-3.4691858,6.549181,5.252278
263086672,1,3,-3.410508,6.927594,5.3971767
263086682,1,3,-3.429668,7.0700974,5.146897
263086692,1,3,-3.4775684,6.9192114,5.20797
263086702,1,3,-4.211642,5.046306,4.484674
263086711,1,3,-3.6967127,6.573131,5.1720448
263086721,1,3,-3.3650024,6.9383717,4.2643323
263086731,1,3,-3.4476306,6.8557434,4.311035
263086741,1,3,-3.7649708,6.5288234,4.0020776
263086751,1,3,-3.744613,7.0748878,3.8535864
263086761,1,3,-3.9457946,6.4641576,3.661985
263086771,1,3,-3.9613624,5.9540186,3.6392322
263086781,1,3,-3.7506006,6.13604,3.8020935
263086791,1,3,-3.8368213,6.2881236,3.6847374
263086801,1,3,-3.612887,6.4725404,3.7218604
263086811,1,3,-3.1793885,6.5180454,3.6607873
263086821,1,3,-2.9207263,6.6749196,3.7074902
263086830,1,3,-2.7937903,6.859336,3.9362147
263086840,1,3,-2.899171,6.8976564,3.9661524
263086850,1,3,-3.0213172,7.1072206,4.0978785
263086860,1,3,-3.2009437,7.3263645,4.1469765
263086870,1,3,-3.5242712,7.291637,4.113446
263086880,1,3,-3.6703675,7.139553,4.2367897
263086890,1,3,-3.849994,6.9898643,4.3469605
263086900,1,3,-3.9050794,6.7527575,4.148174
263086910,1,3,-3.8332288,6.627019,4.0008802
263086920,1,3,-3.2991395,6.45338,3.8679566
263086930,1,3,-2.7806177,6.157595,4.087101
263086939,1,3,-2.198628,5.583988,4.127816
263086949,1,3,-1.6872913,5.083429,4.398453
