2180566084
2180911475,1,3,-7.252119,-0.72928345,5.3193383
2180911484,1,3,-7.0509377,-0.77718383,5.285808
2180911494,1,3,-6.9623218,-1.0214758,5.269043
2180911504,1,3,-6.9922595,-0.9029224,5.1995873
2180911514,1,3,-6.8485584,-0.8095166,5.071454
2180911524,1,3,-6.786288,-0.99752563,5.290598
2180911534,1,3,-6.9287915,-1.1124866,5.195995
2180911544,1,3,-7.066505,-0.9951306,5.0091834
2180911554,1,3,-7.0221972,-1.040636,4.836742
2180911563,1,3,-7.067703,-0.78915894,4.815187
2180911573,1,3,-7.2401443,-0.72928345,4.798422
2180911583,1,3,-7.6892104,-0.6538403,4.9924183
2180911593,1,3,-7.988588,-0.8789722,5.4115467
2180911603,1,3,-7.95865,-0.6262976,5.6163206
2180911613,1,3,-7.850874,-0.5017566,5.9288707
2180911623,1,3,-7.65089,-0.4179309,5.8103175
2180911632,1,3,-7.6736426,-0.47660887,5.7193065
2180911642,1,3,-7.4401283,-0.38799316,5.379214
2180911652,1,3,-7.4173756,-0.29817992,5.237908
2180911662,1,3,-7.34792,-0.16645385,4.7744713
2180911672,1,3,-7.067703,-0.27782226,4.637955
2180911682,1,3,-6.753955,-0.15687378,4.405638
2180911692,1,3,-6.4593678,0.33769774,4.0332127
2180911702,1,3,-6.3551846,0.72928345,3.554209
2180911711,1,3,-5.9025254,1.0083032,2.562671
2180911721,1,3,-5.637876,1.0011182,1.7771045
2180911731,1,3,-5.5827904,0.46223876,1.2418176
2180911741,1,3,-5.245093,-0.05508545,0.9783655
2180911751,1,3,-5.0594788,-0.5340893,0.25387207
2180911761,1,3,-5.4414845,-1.726809,-1.2537928
2180911771,1,3,-6.0246716,-2.9303064,-2.278861
2180911781,1,3,-6.052214,-5.0283437,-2.5614734
2180911790,1,3,-6.021079,-7.8029737,-2.6405091
2180911800,1,3,-6.446195,-10.053095,-2.7901978
2180911810,1,3,-6.316864,-11.989468,-2.0920496
2180911820,1,3,-5.564828,-13.11393,-1.9184107
2180911830,1,3,-4.9792457,-13.030104,-2.9853919
2180911840,1,3,-5.3828063,-11.070978,-3.4727783
2180911850,1,3,-7.029382,-9.404044,-5.891748
2180911860,1,3,-8.113129,-8.960965,-7.6880126
2180911869,1,3,-7.721543,-9.013656,-8.892708
2180911879,1,3,-7.237749,-9.536968,-8.854387
2180911889,1,3,-7.219786,-10.164463,-8.456814
2180911899,1,3,-7.4904237,-10.42073,-8.279583
2180911909,1,3,-8.159832,-10.068662,-6.986272
2180911919,1,3,-7.8724294,-9.423204,-5.898933
2180911929,1,3,-7.532336,-9.383686,-5.007986
2180911939,1,3,-8.073611,-9.48308,-4.764891
2180911948,1,3,-9.529782,-9.574091,-2.941084
2180911958,1,3,-9.505833,-8.689131,-2.8728259
2180911968,1,3,-9.037606,-6.949149,-3.307522
2180911978,1,3,-9.602831,-6.156398,-2.3626869
2180911988,1,3,-9.962084,-6.43422,-2.0405567
2180912002,1,3,-8.778944,-5.659431,-1.9555335
2180912012,1,3,-7.1898484,-3.98651,-1.6741186
2180912022,1,3,-6.171965,-3.2081287,-1.4765296
2180912032,1,3,-6.9994445,-4.6882505,-1.4561719
2180912042,1,3,-8.60291,-6.3851223,-1.5004797
2180912051,1,3,-9.084309,-7.555089,-1.0789562
2180912061,1,3,-8.20414,-8.414901,-0.21315674
2180912071,1,3,-7.4688683,-8.327483,0.7041357
2180912081,1,3,-7.0485425,-6.7850904,-0.45864624
2180912091,1,3,-7.6005945,-4.8451247,-0.8071216
2180912101,1,3,-6.1156826,-4.963678,0.4778064
2180912111,1,3,-7.2437367,-8.483159,0.2203418
2180912121,1,3,-10.263856,-11.187137,-2.3758593
2180912130,1,3,-7.2269716,-7.860454,-5.1109715
2180912140,1,3,-7.1874537,-7.2736745,-7.9826
2180912150,1,3,-9.453142,-4.373306,-11.885284
2180912160,1,3,-9.147778,-4.716991,-9.206455
2180912170,1,3,-8.093968,-8.822055,-4.133804
2180912180,1,3,-9.105865,-8.754993,-2.1207898
2180912190,1,3,-10.232721,-6.421047,-1.8645227
2180912200,1,3,-8.244855,-6.194718,-2.5878186
2180912209,1,3,-6.72282,-6.6210313,-3.8954992
2180912219,1,3,-6.4174547,-6.0977197,-5.210365
2180912229,1,3,-6.6485744,-5.8666005,-6.7922754
2180912239,1,3,-7.179071,-6.1396327,-7.242539
2180912249,1,3,-8.153844,-7.498806,-6.907236
2180912259,1,3,-6.6066613,-7.885602,-6.6138463
2180912269,1,3,-6.876101,-7.7059755,-7.1539235
2180912279,1,3,-6.0390415,-6.604266,-6.531218
2180912288,1,3,-8.293953,-8.471184,-6.4234424
2180912298,1,3,-8.85798,-9.140592,-4.604425
2180912308,1,3,-7.108418,-8.365803,-3.5793567
2180912318,1,3,-5.4905825,-7.941885,-2.193838
2180912328,1,3,-4.3948607,-7.7419004,-2.7363098
2180912338,1,3,-6.5276256,-8.103549,-2.2477257
2180912348,1,3,-6.450985,-7.3658824,-1.7818946
2180912358,1,3,-6.3911095,-7.1587133,-4.4247985
2180912367,1,3,-6.5036755,-6.194718,-5.3923864
2180912377,1,3,-7.0509377,-5.437892,-6.5132556
2180912387,1,3,-7.6892104,-4.9433203,-7.984995
2180912397,1,3,-7.599397,-4.9157777,-7.5395217
2180912407,1,3,-7.97302,-4.3840833,-8.704699
