mean_x,std_x,median_x,rms_x,mean_y,std_y,median_y,rms_y,mean_z,std_z,median_z,rms_z,Activity
-6.845368718691589,1.7252665604329969,-6.89885385,7.058449441058936,-4.265776002336449,3.8956432644058925,-3.53085755,5.770785500040119,1.384892058551402,4.843150372576484,3.56259155,5.026372805060686,hand_wash
-5.603369083980582,1.4042693850235686,-5.63308595,5.7758241762502855,-5.769904329466019,4.103752939270698,-5.7480468,7.074661317603809,-0.4310860902621359,5.155626526976818,-0.5927673250000001,5.161132494216461,hand_wash
-5.2384076368932035,1.4517160285027808,-5.1912046499999995,5.434902346410245,-6.475551479466019,3.4246829980002427,-6.6383953,7.3214948172522245,-2.1488208353237863,4.972193240449859,-2.9722191999999996,5.405564121219672,hand_wash
-5.106065367475728,1.466232966574614,-5.104984,5.311431684302242,-6.654991934466019,2.8685793568516913,-6.47733035,7.244150729935217,-4.205561273721845,4.370854093985094,-4.8074031999999995,6.057918082933501,hand_wash
-5.236605568446602,1.4571298239711872,-5.209766,5.434607462792086,-5.734571989587379,3.48572829834322,-5.227130150000001,6.706462228791295,-2.250644008330097,5.665362828891828,-3.2608191,6.083249705461159,hand_wash
-4.964119794174757,1.4345365577347695,-4.91218495,5.16627435239207,-6.298575854830097,3.373367395762009,-6.2617785999999995,7.141178094146003,-2.714277950398058,5.122785257804867,-3.46559335,5.786435926488711,hand_wash
-5.076249734466019,1.3377646661313989,-5.06786135,5.248736821421728,-6.3314957497572815,3.558992981341586,-6.2060943,7.258979400790912,-1.8523557707281553,5.322254703987252,-2.7021807,5.623176172144051,hand_wash
-5.297184467475728,1.0863621810492916,-5.2013836,5.406904569919658,-6.458856109271845,3.224012915920564,-6.78449165,7.215304841305781,-1.5176808469611651,4.828378647687603,-2.3746619,5.050091528768874,hand_wash
-4.8247377830097085,0.9035661412513306,-4.89901255,4.908213848783485,-6.74822909223301,2.008330251819395,-6.907835,7.039347037657865,-5.3071598154368935,2.782812925239924,-5.909112,5.9893572792524425,hand_wash
-5.057176750485437,1.0749302804522851,-5.0379235,5.16961339860327,-6.178906218106796,2.889913913944661,-6.3527894,6.81835337327135,-2.264415402621359,5.4398323482022874,-3.6506086,5.880110857308088,hand_wash
-5.106890859708738,1.1364022889560232,-5.14749575,5.231202102189375,-6.220912092184466,2.9744555773601045,-6.5288234,6.892327964101555,-1.7738200433980582,5.335652072847304,-2.32077395,5.610474193074814,hand_wash
-5.049561518737864,1.4082436198787287,-5.0714537,5.241335200332898,-6.023764785873786,3.050334646231971,-6.08394835,6.74871217141278,-2.2499754971359223,5.3205420971470465,-2.8973748500000003,5.764819134453088,hand_wash
-5.291853782330097,1.5288878774590733,-5.21575375,5.507255897181845,-6.201193870048543,3.4458118417722408,-6.0192828,7.090189400462637,-0.5612484125970874,5.296874683376926,-0.5316943350000001,5.313725881016893,hand_wash
-5.326633898252427,1.602148021926389,-5.3049684,5.561245040094846,-6.797472350242718,3.516954519467115,-6.7946703,7.649480760485177,-1.2106707558009708,4.988137223107563,-1.88488035,5.121176875682436,hand_wash
-5.043260065119903,2.1167445033877543,-5.2654505,5.467479204918616,-6.351213945242718,3.739774932722873,-6.6767158,7.365863311716696,0.8881569528592232,4.704072201172694,1.27534785,4.775950076964954,hand_wash
-5.000614747675728,2.7919416180117973,-5.68936895,5.723918792943501,-5.341939947417476,4.371447076193388,-5.91629685,6.895876096492912,2.350362888024272,4.175237833942322,2.88899235,4.7824880920173936,hand_wash
-4.8368071267326735,1.402629519561925,-4.7810577,5.035110058086704,-7.0167728732673265,3.2395464096994875,-6.6964745,7.725141340362931,-2.46756965660396,4.945086220510044,-3.2889606000000002,5.515588720874306,hand_wash
-5.470189030693069,1.4232351888935706,-5.47800825,5.651419177476914,-6.012595763326733,3.6700047644741964,-5.8246875,7.039429301338322,-1.0264318712871288,5.153080436706841,-1.3436059500000002,5.241788220623368,hand_wash
-5.444744930693069,1.6016093946649563,-5.3546647499999995,5.6743018282319655,-6.2497679177821786,3.78520685379154,-6.665938150000001,7.301812123992262,-1.2498326305742573,5.35171484207445,-1.7513580499999999,5.482804661897211,hand_wash
-5.036305175742574,1.4335552364867752,-5.10977435,5.235386974508566,-7.283799795544555,2.7484671617431315,-7.046147700000001,7.7826997119256,-4.271238686831683,3.634310090962597,-4.6128075,5.602347952398883,hand_wash
-5.030418394059406,1.2558833584441076,-5.164260799999999,5.184066366820076,-7.059189625742574,2.8388335420438615,-6.918014,7.606000140115017,-4.279822839881188,4.045516168427716,-4.74094135,5.882351894642772,hand_wash
-5.4321829168316835,1.5013276398894875,-5.37442385,5.63484139831839,-6.410240112054455,4.007070978591418,-5.93306225,7.554356882924901,-2.086352493029703,5.408693381395647,-2.9638367,5.784635616415162,hand_wash
-5.41867241930693,1.6022374522447607,-5.33969615,5.649466072491763,-6.44160067220297,3.8338514204269742,-6.1815453,7.491319743199987,-1.8880579087178218,5.10586248921909,-2.70337835,5.431899838217108,hand_wash
-5.231605978960396,1.4763565894893382,-5.23611135,5.434936950594821,-6.283748746118812,3.6704290655478893,-6.176156499999999,7.272609883328489,-3.0772681302227722,5.031370049132103,-4.42360085,5.887184683355731,hand_wash
-5.623938620049505,1.342552547546375,-5.4678296500000005,5.7811945079161156,-4.922263136163366,3.7906409757898287,-4.80860035,6.2069718807593555,1.6005844191584158,5.645124749206886,3.39254525,5.854190323648934,hand_wash
-4.978895826237624,1.237566818400196,-4.37031175,5.1296581992135994,-4.301069746727722,2.2366263894625464,-4.1176372,4.845300169506826,6.118516068316832,1.7093427454136907,6.9677105,6.3516633162198195,hand_wash
-5.231532746568628,0.9663054218403134,-5.08043505,5.319596212082123,-7.295751922058823,1.4959064504630477,-7.41318415,7.446795480078144,-2.173192567009804,3.7665482973135633,-2.7878027000000003,4.340519375616966,hand_wash
-5.551655295294117,1.5749583765829844,-5.647456,5.7696803310037525,-5.367579223088235,2.8287191040099877,-5.5097423,6.064102134886605,-6.106994540735294,3.5515774722555253,-6.4958916,7.060258705373376,hand_wash
-5.9673555379411765,1.645315992837431,-5.8737855,6.188952003966747,-4.9370216375,2.9244875444452143,-4.6696893500000005,5.7345344538726435,-5.2025224726470585,4.871211852873955,-6.39230705,7.118892316436502,hand_wash
-5.9874255475490195,1.3772765570387475,-6.052813,6.143033201775507,-5.395386119019608,3.0708715737908205,-4.9014074999999995,6.204370787553241,-4.78495549820098,4.685370666168432,-5.98575265,6.688862843045891,hand_wash
-5.909974828921569,1.505323529552406,-5.93366085,6.097761357188818,-4.877422052303921,2.7138154553846854,-4.2487645,5.578345477757304,-6.846826617416666,2.697191260204943,-7.164701,7.356508304847929,hand_wash
-6.322493462254902,1.5879911150786965,-6.29351265,6.517919760932504,-5.14551746745098,1.9379652499874631,-5.0097822,5.49669436827685,-5.954652507892157,2.6703519377218363,-6.0881395,6.523320562390848,hand_wash
-6.20068794117647,1.6290785624031432,-6.2294459,6.4101028546737915,-5.835740959362745,2.9445012337855716,-5.703140250000001,6.53325796456484,-3.6492173082892156,4.252514106557897,-4.209845550000001,5.595714140080865,hand_wash
-5.971235680882353,1.8803074340777906,-5.9540185,6.2589040930660795,-5.259603752794118,3.852444289666527,-5.5169274999999995,6.513985495718009,-4.798574278730392,5.010878493250141,-5.485193499999999,6.929078980890813,hand_wash
-6.385574077794118,2.1701599511714793,-6.41984985,6.7425562118917,-4.962873756813726,3.566381124725618,-5.2319203000000005,6.10629526384917,-6.341072496421568,3.6566493695200384,-6.08454725,7.315376988513681,hand_wash
-7.179710890539216,2.560002361239384,-7.317383250000001,7.620350058351654,-5.283559832107843,3.979972212192734,-4.9067962000000005,6.608973851812965,-0.9140110586504901,5.320717597264316,-1.24660765,5.385784741346921,hand_wash
-6.8843133998529416,2.5290891132531366,-6.882687349999999,7.33203303040038,-4.825547579137255,4.443389377691603,-4.1098535,6.552315294020278,-1.2494312029151962,5.853618593905667,-0.7412585700000001,5.971428976350997,hand_wash
-6.408637879779412,2.131514544683762,-6.54618715,6.752164274064921,-4.700624990509804,3.6546145362439484,-4.1870928,5.948664648892818,-5.990489763333334,4.025267314206814,-6.4515838,7.211748690727741,hand_wash
-6.509850945122549,2.1715759810666864,-6.57432865,6.860815198336251,-5.244499879264706,3.0088692543121884,-5.50135965,6.042656227195677,-5.239821388872549,4.25875368946161,-6.3054877000000005,6.745650776273452,hand_wash
-6.907089592843137,2.6643893097927878,-7.001241,7.400814695911457,-5.163439059411765,4.173869868464836,-5.1265392,6.633015499040821,-0.25123052223039216,5.4342313237215665,1.5645465,5.426714262604893,hand_wash
-6.614668278627451,2.3453444534636767,-5.9965303,7.016232116822877,-4.6670947461764705,3.605065001668574,-4.76249635,5.891906205444727,4.50778483370098,2.4058260149811987,5.157076,5.106833693992516,hand_wash
-5.7902706170913465,1.8058979842792742,-5.94982745,6.064059875855436,-5.928410284435096,4.318005655420666,-7.2724767,7.328136262843441,0.6156006285673077,5.417160571659163,1.4358141999999998,5.439072351041321,hand_wash
-5.99402575170673,1.8936090571833135,-5.9546174999999995,6.284652795945245,-6.123869220235577,3.9833864068491716,-6.34919675,7.300195618835845,-3.7714879175865383,5.650154088073329,-5.73786815,6.781952550890904,hand_wash
-5.6770829125,1.3621991249478016,-5.62889455,5.837459701160876,-5.2351730201875,3.48892905974183,-4.6517268000000005,6.286584151580479,-5.556646821850961,4.3867066415363,-7.2922357,7.0729770040870505,hand_wash
-5.702420610576923,1.2927844520541214,-5.5971606000000005,5.8464397203294896,-5.4923152129807695,3.103285061923798,-5.38101015,6.304728755404517,-4.275282576754807,4.462303802911981,-5.465434650000001,6.172071356121832,hand_wash
-6.010693031730769,1.6906012448814367,-6.0378443,6.242821659227837,-6.311072186538461,2.5419803127300646,-6.587501,6.801487363961659,-2.9192063907663464,4.539984330464957,-3.0308972,5.388332777958642,hand_wash
-5.972608761538462,1.7715316430648251,-5.977968949999999,6.228586652113776,-5.486408244423077,2.809628851355965,-5.7354728,6.160903968988899,-2.527240711968269,5.930659687013101,-2.49441285,6.433550365328864,hand_wash
-6.085606438798077,1.7578635051371998,-6.083948250000001,6.333232480894982,-4.653684152567307,2.9833799639022263,-4.4709027,5.523996837997885,-2.3886116911778847,6.26802824168249,-4.70441715,6.693635662210925,hand_wash
-5.89865673110577,1.545589477265618,-5.8911493,6.096844530010095,-5.058810905548077,2.927481136531206,-5.0696575500000005,5.841276483678625,-3.435845524783654,5.424706421200267,-5.8468415,6.410225904805248,hand_wash
-5.626148416826923,1.0557761162194494,-5.586383,5.723884193274246,-5.18852770701923,3.1033939364985215,-4.539160799999999,6.041983991019124,-5.078045935682693,4.522926917110272,-6.8311945000000005,6.7930161265813105,hand_wash
-5.733348583173077,1.0728257141876734,-5.71691155,5.8323843796197465,-5.098829636129808,2.9928123321780387,-4.2882825,5.908631581960192,-4.522528047527404,4.936407220546831,-6.487509,6.686121580012208,hand_wash
-5.627518664423077,1.0431822627043155,-5.6067408,5.7229331361057705,-5.092548466418269,2.6076570740528755,-4.97625175,5.718499242803743,-4.775686203085096,4.661735664796352,-6.5330142,6.665919172183026,hand_wash
-5.692748407692307,1.1954854548302696,-5.723497849999999,5.816330357019847,-5.934967785096154,2.2285095093598093,-6.13783645,6.337682622160695,-3.6398366745115385,4.65460346441732,-4.7888415,5.899964760174543,hand_wash
-5.843513747115384,1.3536065891424391,-5.918093150000001,5.997507383307518,-6.5807422019711534,2.2730865458013767,-6.524033299999999,6.960477670405641,-1.464686855675,4.7169201588056735,-1.4082714,4.928252774486292,hand_wash
-5.9598621774038465,1.3532350888467812,-6.086942,6.110842684593197,-5.960075187548077,2.402275126955795,-5.5241124500000005,6.42383664108211,-3.2227290852403847,4.750111297888499,-4.594246,5.730712124868376,hand_wash
-6.802592377884616,1.3164717074306251,-7.0078275,6.928205295411427,-4.136463563503366,2.1864497840377126,-3.9571709999999998,4.676313718730988,-0.7413621940384615,5.691360173760506,1.8711090000000001,5.725859741313969,hand_wash
-6.123699708,1.8696623844904865,-6.009104000000001,6.401394954115708,-6.0963665779,3.4577192281516447,-6.15879275,7.00440779806274,-1.03473223567,5.834937122058966,0.28141478999999997,5.911592810894918,hand_wash
-6.2005319245,1.6970607955016777,-6.1426265,6.42745761663617,-5.6324213512,3.1770410257064388,-5.32951715,6.462761948894633,-4.57042172702,4.861258061015108,-5.901926850000001,6.663514504292905,hand_wash
-6.1233344755,0.9932096157110868,-6.06418945,6.202963655615283,-5.00971024945,2.941492221047022,-4.7199846999999995,5.805713684594869,-5.019595664715,4.395601607068371,-6.5988775,6.664911669170669,hand_wash
-6.349274633,1.0109479502414902,-6.301895,6.42885635588199,-4.78023145045,2.848544094556996,-4.428391,5.560957216272543,-4.831215433715,4.23964838120276,-6.06957815,6.420699951813667,hand_wash
-6.3201092665,1.311978542342269,-6.373745749999999,6.454181775995147,-5.28116776495,2.6469193039583323,-5.31454835,5.904395299622639,-4.56341035005,3.8562115338764493,-5.0558862,5.968310446011937,hand_wash
-6.249258607,1.2665932081936893,-6.27914235,6.375693703467157,-5.38236930735,2.880413498420215,-5.29957935,6.101245559144075,-4.3436074161965,4.210366762470729,-5.544470049999999,6.041976309055084,hand_wash
-6.5468098435,1.3795993407658707,-6.67192585,6.689880192969446,-4.8937912961,3.0637807458173567,-4.506229149999999,5.769663070399611,-4.1552571078465,4.659118607600168,-5.85642145,6.234180852445376,hand_wash
-6.455409884,1.3959063066114161,-6.58031605,6.6038722288668055,-5.0897338439,2.8664513307722674,-4.62298665,5.837880704268351,-4.12357697855,4.705448072427357,-5.824687750000001,6.2477533924224575,hand_wash
-6.257162138,0.991251712017805,-6.3426107,6.334804265170003,-4.7269003773,2.598549357903067,-4.253555,5.390944597058111,-5.73874820727,3.7361768955392582,-6.783294,6.842693453036764,hand_wash
-6.2973505715,1.3435159884116374,-6.3701532,6.438372019030392,-5.6542459295,2.2149701105271586,-6.02107915,6.070589687900457,-4.207845747505,3.919587474847912,-4.98283825,5.743893799324255,hand_wash
-6.241606514,1.3490657343985002,-6.1749589,6.385023910648789,-6.389624701,2.0705321385818176,-6.5036755,6.715130053829563,-1.128389508085,4.566896272575226,-0.8532257,4.693135597720941,hand_wash
-6.196436469,0.9334811081668472,-6.19950795,6.266007896480906,-4.49751138405,2.6164711031925476,-3.85119135,5.199932699404076,-3.7029217295,5.58176399209851,-6.431824799999999,6.686698598858283,hand_wash
-6.3740750425,1.0553582304468312,-6.2246559999999995,6.460421405529239,-4.2626797252,2.947824649800132,-3.3165032500000002,5.1784804967065945,-3.93887306003,5.124640507735666,-6.13244765,6.453320975659566,hand_wash
-6.36483025,1.3838396716171466,-6.22106325,6.512795197676096,-4.68734662125,3.002619443182051,-4.2894799500000005,5.562541078564347,-3.78084967918,5.176800979327129,-5.92348195,6.4000075261065135,hand_wash
-6.3342219135,1.8040813507190023,-6.2893214,6.584892043296962,-4.3177352124,2.225692314024365,-4.0332128,4.855077250644161,-6.92745029295,2.7002498229107643,-7.16290475,7.432661698334723,hand_wash
-6.367961768,2.2449232374764923,-6.2611799,6.750216220178492,-5.34337838165,2.5891831105091567,-5.0091832,5.934816118746369,-5.52714225425,4.072209218682545,-5.906717,6.85924740622725,hand_wash
-6.2392773825,1.8896159932020278,-6.21028565,6.517773976944285,-5.2973940092,3.148260467669037,-5.1912047,6.158276507362614,-2.887136171555,5.972731077130287,-3.9134619500000003,6.620476131685741,hand_wash
-6.106419663,1.0493581565539631,-6.149213,6.195482860818496,-3.8896853532,2.7487797600612933,-3.5266663,4.758956121396227,-4.494194250605,5.870804417975094,-7.0659065,7.381855779796592,hand_wash
-6.204735206,1.5782632461964798,-6.13903375,6.401343552450458,-4.442922913205,3.464647502914126,-3.8703516000000002,5.628794490877585,-4.556554580275,5.118649657813433,-6.4851141000000005,6.843373516830825,hand_wash
-6.177132606,1.6143606095631535,-6.11688,6.3835802343926815,-5.360173480755,3.3242514379862267,-5.2558704,6.302924252172788,-4.085280629275,4.8595764441302025,-5.5714143,6.339315705988538,hand_wash
-6.6357429155,1.1997087867854468,-6.67192575,6.742787903221723,-4.9222680844,2.0663194487750047,-4.91637625,5.336389301650204,-2.9521489876,5.258310730135677,-4.9121852,6.018867519805898,hand_wash
-4.835759083646226,1.9102167782627264,-4.59724,5.197718935247937,-6.504590593396227,2.5476294026677926,-5.8863593000000005,6.983516248512447,-3.8062113373773583,4.795136510984577,-5.20258125,6.113274063901101,hand_wash
-5.439100636665095,1.847224442949252,-5.23671025,5.74281798557667,-6.294698762169811,3.871278774800086,-6.0791585,7.385075450454464,-2.863262786320755,5.048253849880654,-3.32787955,5.793352145337662,hand_wash
-5.415788746415094,1.5529563627898004,-5.27982065,5.633033409478045,-6.30445962018868,3.626626435826124,-6.0085055,7.268878228029377,-3.0992399869339624,4.889025851141311,-3.8236486999999997,5.778850602000588,hand_wash
-5.558958940056604,1.4784818819260688,-5.4576507,5.751314830753191,-6.098149039716981,3.469529032583086,-6.44140505,7.012009136966156,-1.6748360084433962,4.988766258954341,-2.4854315500000004,5.251235017739635,hand_wash
-5.582705791377358,1.7181234771210114,-5.5809942,5.839916776064591,-6.294201727476415,3.8340846962695756,-6.69946825,7.365313316658826,-1.48254534454717,5.177396350084566,-1.5807129,5.373726169332631,hand_wash
-5.23089212254717,1.5626008234790996,-5.11336685,5.4582447891060655,-6.474167122240566,3.476673621406403,-6.53061935,7.344731718832644,-3.3957253634150946,4.827141412494274,-4.14997005,5.892565926214738,hand_wash
-5.456052195943396,1.9569476994850141,-5.3923865,5.794832655347328,-6.17751229990566,3.952208960274771,-6.1671752,7.328569768038172,-1.8274055462830188,4.997456573088947,-3.15424075,5.31000740532885,hand_wash
-5.194481031792453,1.9046128928943546,-5.0834291,5.531100466927295,-7.026834789481132,3.5211177167543695,-6.7162334999999995,7.855965550354727,-3.2028528366132076,4.433084782034476,-3.56558525,5.460568443778922,hand_wash
-5.240088079150944,1.5908092462703913,-4.988226900000001,5.4751493124385275,-6.348490716792453,3.786184107752916,-6.4126645,7.387212306261723,-2.5487978518632075,5.081791045858849,-3.5524127500000002,5.674430065776438,hand_wash
-5.408293023018868,1.6597294188686151,-5.4372933,5.656088868692061,-6.347428755471698,3.6592938923894236,-6.588699,7.322371281392361,-1.8607776590518867,4.922110689839736,-1.8447637499999998,5.251227286882897,hand_wash
-5.164147895283019,1.0405658428095632,-5.014571999999999,5.267456057492078,-6.273589841509434,2.1008158806510218,-5.2810181,6.6144190077647975,1.046951157481132,5.236344608432057,2.48064135,5.327858410349841,hand_wash
-4.7433831470588235,1.632948029761401,-4.46311875,5.015289799684704,-6.981840010147059,3.0012689924217852,-6.79287415,7.5966802298045675,-2.81508718504902,4.904633522709476,-4.030818,5.6446635929027495,hand_wash
-5.423151920588236,1.7206551875603888,-5.19719245,5.688296583082579,-6.64678384882353,4.467820047226741,-7.1629045,8.002705881705051,-2.8282949991862747,4.520815549258372,-3.28237425,5.323235920936077,hand_wash
-5.240478846568627,1.640115472707272,-4.941523999999999,5.489937261457202,-6.549897079754902,4.3822078709908165,-7.12817685,7.874691204803631,-2.859970314529412,4.740228000182896,-3.34883605,5.526214418933843,hand_wash
-5.131652212745098,1.5670662566504092,-4.9624805,5.364467667589593,-6.442649508627451,3.526881783749904,-6.73120225,7.340684765844596,-2.7155001584656864,5.0847749362817245,-3.8470001,5.753445696290599,hand_wash
-5.152350346078431,1.4437994443859756,-4.993615849999999,5.3498647187085915,-6.388280204313726,2.832383730013599,-6.60965515,6.985212672816067,-3.3099698320441178,4.766708889401258,-4.59005495,5.793620108061432,hand_wash
-5.296978987254902,1.3506703357500776,-5.2624565,5.465652207145299,-6.22483772254902,3.1739468219384994,-6.56175465,6.983778422132442,-1.8941904381960784,5.317103731684102,-2.66805185,5.632136652629272,hand_wash
-5.60849003004902,1.5276064934739646,-5.6241048,5.811824402937364,-6.393164177941176,3.3502162326094065,-6.39051085,7.21397793554024,-1.3943944745196077,4.999818740325322,-1.42324035,5.17880133353157,hand_wash
-5.207065965833333,1.3552104520049923,-5.1660571,5.37969594152744,-6.963378416176471,2.4438548133501152,-6.67671575,7.377790232573583,-3.0699160791666666,4.1724534943821485,-3.97094245,5.171886779106268,hand_wash
-5.185452100490196,1.2268725146906403,-5.16126705,5.32792184093925,-6.381230166960784,3.390074354108842,-6.417455,7.221936462984125,-1.7438794639705884,5.058531343403229,-2.4381299,5.338953075297323,hand_wash
-5.479205947058824,1.3214426826528811,-5.44926835,5.63554333823613,-6.163729513039216,3.5409680940355646,-5.90911185,7.104122291878987,0.0032755514215686327,5.280700540385849,0.21016296,5.267742764910451,hand_wash
-5.471480825,0.9120412935453103,-5.415139249999999,5.546606547591298,-5.084814303431372,2.6155763160191436,-3.8110748,5.7151588322396965,4.070711387696078,4.087212087874007,6.03604785,5.761432557506453,hand_wash
-5.849852994059406,1.2060466189014842,-5.9216859500000005,5.972279946903321,-6.164460158910891,2.4492223878123234,-5.79235465,6.630954898738383,-2.6565390623762375,4.671172207013868,-3.3404534999999997,5.363676958873947,hand_wash
