mean_x,std_x,median_x,rms_x,mean_y,std_y,median_y,rms_y,mean_z,std_z,median_z,rms_z,Activity
-6.062921497058824,2.102756468585986,-6.24680965,6.413832939469311,-4.156028084215686,3.8031650545977476,-4.3667192,5.620927798508273,-7.742241124509804,3.364283256432851,-7.120393,8.435030215461381,hand_wash
-6.708226658529412,2.1986274018485155,-6.5473848,7.055981545158489,-5.769719429411765,3.1281183934394123,-5.6223082,6.555825987819579,-4.939903868333333,3.4045162090862724,-4.7595025,5.989970470077838,hand_wash
-7.651195122549019,2.8087634797094667,-7.82991745,8.145710187455906,-4.797400234803922,4.644855634017876,-4.1481738,6.661697708942102,3.111881751032353,3.5458518926906324,3.65779365,4.704636896493303,hand_wash
-6.117431677156863,1.9439392927815895,-6.1312499,6.41598178455499,-4.853694923470588,4.255187010821723,-4.0248304,6.441075613527575,-5.610744156862745,4.228136203388073,-6.3605731,7.013010745133825,hand_wash
-6.6998440824019605,2.2762932381858842,-6.7773065500000005,7.072384499458147,-4.54755505754902,2.948001563795484,-4.3469605,5.411632577216841,-6.370235369803922,3.7944133474644364,-6.576125,7.405154869755532,hand_wash
-6.319857807843137,2.0551774886494294,-6.284530999999999,6.642510659627693,-5.941444700980393,2.919662499148165,-6.1402313,6.6137448854139205,-4.109407407941177,4.413047948688586,-5.1325269,6.014257239744005,hand_wash
-7.4943213778431375,3.057443742307539,-7.4874298,8.088335333254333,-4.385433417843137,5.026715202108967,-4.19846945,6.65223028853427,3.606946363480392,3.132620644647236,3.8655614500000004,4.7673016718166235,hand_wash
-5.735015179411764,0.3806298015421651,-5.773195,5.747508831755129,-4.948756074509804,0.8328040611093741,-4.9139812,5.017663764723921,5.408623303921568,0.4253269819759756,5.36244875,5.42515764988345,hand_wash
-5.4748304201923075,1.2278189466658505,-5.5235138500000005,5.6095286722531155,-4.852079274543269,4.40224804277056,-5.74325685,6.537286669772009,1.774502209903846,4.5327382954066575,2.4195686,4.847372440992092,hand_wash
-6.105710813990385,2.2012999254172376,-6.228847,6.486819901237423,-7.004741294326923,3.9688924322811827,-7.507787349999999,8.041582255428544,-0.5433009527692307,5.976476004526781,0.137713623,5.972436395478372,hand_wash
-5.882340689423077,1.5282058133444092,-5.83905775,6.075762429528898,-5.242997146144231,3.817033084764189,-4.6517268000000005,6.474462678533014,-6.999674882403846,2.7194532006048804,-7.4616831999999995,7.504649512604608,hand_wash
-5.471825135576923,1.1439823965760145,-5.47501465,5.589005495191391,-5.2273488942307695,3.1454042045276625,-4.77267525,6.0929150342088985,-4.113618761298077,5.203143106429304,-6.768924,6.613187060234412,hand_wash
-5.933016085576923,1.3938194400114985,-5.81450875,6.0930068424065595,-5.7572815317307695,3.052688980672713,-6.0300605,6.509654041833585,-4.436946392211539,3.5905649013151106,-4.94152405,5.696901487340932,hand_wash
-6.088369977884615,1.9465602460815181,-6.355783199999999,6.389124521891498,-6.864862841346154,1.7458033106277848,-6.916816450000001,7.081303903936047,-1.4014663893211539,4.886621749005591,-0.471220075,5.060985447082381,hand_wash
-5.856847545192307,1.5782774079061455,-5.70733165,6.063800063453983,-4.1079536475,2.996609795018657,-3.8404138,5.076279193494626,-3.6530150346153847,6.6519556939170315,-6.4791267,7.560923681063491,hand_wash
-6.314365332403846,1.9009292606612047,-6.30249385,6.5916611035900425,-5.199414657634615,2.8820875080353634,-5.45286085,5.938052852755254,-1.1242083477403846,5.61077583669432,-2.3896307,5.69578351466917,hand_wash
-5.482948129807692,0.9156262398229325,-5.41933035,5.558149902768559,-4.918207153461538,2.9794539436370377,-4.95230185,5.742869512311683,-5.7474827018269234,4.107150341958764,-7.4934175,7.052662082880154,hand_wash
-5.769348703846154,1.1663473545977923,-5.82289135,5.8849528608463295,-5.458848260576923,3.214172074637487,-4.2882825,6.326973277960302,-4.408609169538462,4.831011199303689,-6.347999,6.523043287967056,hand_wash
-5.6973484625,0.9747312513651595,-5.57740185,5.7793377586780155,-4.738811011682692,2.7217946366347623,-4.3870771,5.458320573459484,-4.6364469255163465,5.060428828389496,-7.1814661,6.845315904230995,hand_wash
-5.557688866346154,1.1077344905290318,-5.628296,5.665967034125192,-5.446285921153846,2.450492381030991,-5.2762279,5.967344777808878,-4.914925480653846,4.2458751075178,-6.057603,6.481558993902366,hand_wash
-5.827807949038462,1.2682012757791212,-5.8372615,5.962903253633068,-6.423649649038461,1.869105509742453,-6.478528,6.6875435206981955,-2.3647478683692307,4.714899954154613,-4.1158412,5.25438496411961,hand_wash
-5.859219545192308,1.4399506342985144,-6.01329515,6.03191299783647,-6.737834754903846,2.6154575990128044,-6.76353505,7.223106011903652,-0.5646258429807692,4.566010624073338,0.49576904,4.578950695006164,hand_wash
-6.060504809615384,1.2595066909509571,-6.1258612,6.188765807349947,-5.182315620192307,1.8803445990664494,-4.8325505,5.509817957375678,-5.8808323275,3.198359768974846,-6.3917085,6.6869524784410865,hand_wash
-7.544679946153846,0.8857672355924622,-7.7790235,7.5960012514816,-3.090611506814423,1.965449242307683,-2.6441016,3.6575573910143633,4.398107939423077,1.2356920017955861,4.71339845,4.566793854058967,hand_wash
-5.909399361,1.4948885528227769,-5.88755675,6.093713619402719,-5.5435002596,3.5820223514251315,-5.7276892,6.590369520219136,0.2518961937,5.841972575336638,1.47772705,5.818144792601512,hand_wash
-6.338000055,2.167744334481973,-6.3258453,6.694951011162211,-6.6492328962,3.2533104634973893,-6.9210078,7.395301669985534,-2.32136066504,5.564528255462119,-0.391585695,6.003586452777447,hand_wash
-6.063063794,1.0255873977567318,-6.0540105,6.1483374814210325,-4.6156098062,2.7597839439260072,-4.27091865,5.3706700909728085,-6.819482789,2.513891765869969,-7.2479277,7.263731878440376,hand_wash
-6.183605157,0.9611071596696187,-6.08813985,6.257112947703718,-5.4038106927,3.076032395695665,-5.1504897,6.210356314167036,-3.21970854043,5.096420929575977,-4.9990045,6.006687465968556,hand_wash
-6.514944109,1.036909211328843,-6.48331785,6.596129596119759,-4.1566522082,2.4622825891984306,-3.4141003000000003,4.824931582262381,-6.442722327,2.21605948526075,-6.825207,6.809587463908243,hand_wash
-6.125274424,1.519241030963101,-6.202502,6.30904106393109,-6.4056833217,2.33787957907499,-6.3450055,6.814969034038148,-2.6840983731,4.2243394863356105,-3.0422735,4.987081083292524,hand_wash
-6.37324279,0.9410490568937325,-6.3689558,6.441656716598049,-4.359055293,3.015989169463921,-3.91825195,5.292125453071927,-6.003116459293,3.496400816539214,-6.7036595000000005,6.938297896965195,hand_wash
-6.720376897,1.6968738637388792,-6.8653235,6.929217325071935,-5.4285272992,3.0322381377282497,-4.86608075,6.210590316613581,-2.3073977564,4.950865620540331,-4.25654865,5.439673160674405,hand_wash
-6.190442871,0.9463492602781326,-6.27435225,6.2616454780129,-4.7509403886,2.6626552361806013,-4.377497,5.439693939342828,-5.9397562007,3.651220508038413,-7.1335657999999995,6.96267195910386,hand_wash
-6.323881405,1.0346570403371134,-6.45817015,6.407127754595872,-4.702860366,2.5460211622985454,-4.229006,5.3417503819793914,-5.53774021384,3.827009262775071,-6.5863037,6.7205733813695705,hand_wash
-6.270819738,1.598863946639136,-6.19411925,6.469465391139691,-6.605631493,1.2453768051738436,-6.8287993,6.720849736031134,-2.87795128117,3.5584473127256526,-3.10095155,4.562732227674338,hand_wash
-6.21239329,1.0489281890482547,-6.1749589,6.29945062937708,-6.173617909,2.6405088312547087,-5.8516317,6.709405495673987,0.621172265,4.803898155436458,1.4555731,4.820012250579138,hand_wash
-6.180479648,0.8067286516509805,-6.210285750000001,6.232385713798759,-2.8214048591,1.0551234655746247,-2.80995655,3.010394999212435,-8.027015724,1.332718333495408,-8.11732,8.135807163902895,hand_wash
-6.567670437,1.229750249520646,-6.4312260000000006,6.680677943777705,-5.7039545913,3.4867345260569436,-6.00730785,6.676139787201726,0.14926960394000002,4.153258864902392,0.308358775,4.135135429651827,hand_wash
-6.161990063,1.501320378044704,-6.155799,6.34046881431237,-3.6707386512,1.9690950076755143,-3.65479985,4.160875393853281,-7.7109689623,2.3272225847377443,-7.7466908,8.051139524742956,hand_wash
-6.506453764,2.0563086165944564,-6.52942215,6.8205616820378925,-4.9647317736,2.2878918425727535,-4.7277684,5.461745707763337,-6.1439316236,2.828458623219776,-6.1911255,6.757815637978427,hand_wash
-6.229469772,2.4213867676106435,-6.1252623,6.679129911885084,-5.7220249897,2.8198159850487174,-5.54626665,6.372865803576299,-4.9103528849,4.956264509425714,-5.1115705,6.95920094283566,hand_wash
-6.249084993,1.1463228869299238,-6.27255615,6.3523207451470975,-4.8727630287,3.4069893991128644,-4.85290835,5.935934680560119,-0.86391945821,6.234846180650028,0.9406439499999999,6.263459958974468,hand_wash
-5.963754333,0.9264198296652502,-6.040239,6.034570151068367,-2.9066076777,1.275898576923037,-3.0428723499999997,3.171751282631234,-8.124469043,1.9451212262839368,-7.9891865,8.351805723899249,hand_wash
-6.445716079,2.007839653582585,-6.23243965,6.74821173681093,-5.97923814871,4.211019671042262,-5.95102475,7.3011402289091,-0.98864011755,4.813014138868377,-1.010099475,4.889873549690903,hand_wash
-5.908549133,1.0302881405096131,-5.970185,5.996818454232632,-4.7411088128,1.925099194676628,-4.475094,5.1134195618060705,-7.181921141,2.22088175974866,-7.2090084999999995,7.514185511977942,hand_wash
-7.362936698,0.8736947111948722,-7.4682695,7.414077544957386,-5.103427356,2.1932106359029353,-5.0349296500000005,5.550409168923722,1.2776231658,3.808314611682752,2.7416986000000003,3.9988183921665663,hand_wash
-4.561156553773585,1.909724968470739,-4.284689800000001,4.941335086421122,-6.174767036792453,2.168178570316738,-5.47561335,6.540978308384211,-2.879355717962264,5.628676117555378,-5.753435700000001,6.298713951527028,hand_wash
-5.110361613518868,1.879709846553849,-4.96427685,5.442037469861216,-6.83441415,2.8499135233199184,-6.6862958500000005,7.399635204232839,-4.733066956792453,3.5761951659344207,-5.007986000000001,5.922030236124308,hand_wash
-5.767839659811321,1.7622336762609305,-5.4462741999999995,6.0286105370601195,-5.754983374339623,4.626682310720713,-5.39358405,7.370486935209128,-0.9934586158490566,5.600388029247859,0.044906615,5.6617502631435865,hand_wash
-5.063737833018868,1.2209042829852637,-5.143903249999999,5.207493233508749,-6.853935866037736,2.101026253137495,-6.5898962,7.165828893139338,-5.205021358018868,2.777652158910787,-4.8666797,5.893624735108154,hand_wash
-6.05418004709434,1.5514087330770459,-6.055208,6.2479803767172495,-5.3423622133962265,4.315354967538756,-5.835465,6.854738547023012,1.8553493411320754,4.1394999710433416,2.3243664500000003,4.518420731272301,hand_wash
-5.1112315356603775,1.753947347304749,-5.017566,5.401110729736752,-7.246041241556604,3.0147753386540757,-7.1802685,7.842718913556735,-4.820440030226415,3.7729821185077954,-4.0020777,6.1104615194884735,hand_wash
-5.350552709433963,1.3421832253588228,-5.165458449999999,5.514786962406577,-5.702293002924528,3.7413684217573864,-5.6576349,6.810427893032284,-1.9710106966037737,5.337679702502802,-4.223018250000001,5.666297416163798,hand_wash
-5.56155168245283,2.4231866010363574,-5.5911731499999995,6.061954780945663,-6.652731596886793,4.115199484583712,-6.561156049999999,7.812422262257331,-1.683800395962264,4.653443367563102,-2.0639081,4.928025048725901,hand_wash
-4.827410381132076,1.070405119648713,-4.7349535,4.943566423570813,-7.4009379820754715,2.774379163272723,-7.0018396,7.899268817612587,-4.721905277264151,3.630167625392101,-5.307363349999999,5.945602120687055,hand_wash
-5.652765777169812,1.8962681836312643,-5.6360797,5.959502580143368,-5.296043451509434,4.344345471631569,-5.56722315,6.836911836689336,-0.3756904264622642,5.4020634844777815,0.271834715,5.389631579733142,hand_wash
-5.163820268867925,1.3487525516030403,-5.24509285,5.33544858267316,-7.398814059433962,2.408978282011162,-7.64190835,7.7775882445946225,-3.3458648916415092,3.879409102593414,-2.79977785,5.109075011364607,hand_wash
-5.1644755216981135,0.5972713359708698,-4.98643075,5.198574329262873,-5.148365623584906,0.7136772189114533,-5.139113200000001,5.197133702157762,5.439767206603774,1.043411023673582,5.88276665,5.538005327707875,hand_wash
-4.449312320588235,1.5548637580255122,-4.14278515,4.7106559478029215,-7.172132505882353,1.9316170826069652,-6.68509815,7.425230594882994,-1.6666870647058822,5.272482309519652,-3.45421695,5.504941014833386,hand_wash
-5.037453973529412,1.663481493722695,-4.716991,5.302450762720182,-6.791547514411765,3.7815514496626617,-6.887477499999999,7.764344894491788,-3.9634873053921567,4.229208185659945,-4.2709186500000005,5.7810101692774,hand_wash
-5.808849867647059,1.697933940057869,-5.560636499999999,6.049582790833269,-6.502020183235294,5.077204973798128,-7.640112500000001,8.234169734559309,-1.693102692980392,4.53749463674719,-2.09145075,4.822198955103327,hand_wash
-4.672107825490196,1.3678900313285207,-4.4481497999999995,4.8663508223643674,-6.597773976274509,3.5798027342265137,-6.75156,7.497997861062033,-4.026837936078431,4.6715111282593105,-5.9168959,6.150161692627682,hand_wash
-5.5911966,1.6242044530593913,-5.4277128999999995,5.820107936018188,-6.287525040980392,3.4838708768615856,-6.69647455,7.17992574742351,-1.404162380852941,5.164259908016617,-1.15679445,5.327268147452748,hand_wash
-4.713504092156863,1.0782982372542216,-4.7577064,4.834092327424458,-6.489035367647059,1.9915733360534666,-6.59049485,6.784914032648115,-5.215777283235294,3.4150088523851068,-6.34919665,6.225133090802387,hand_wash
-5.880453882352941,1.3477124140626535,-5.98455505,6.031439253518229,-5.9606400774509805,4.017495674091354,-6.0222767,7.177134781266135,1.4273964068431373,4.782934569621656,2.8464807,4.968867531900728,hand_wash
