2180725443,-5.950426,-1.9818786,6.676117
2180725453,-5.722899,-1.9555335,6.701265
2180725463,-5.8091197,-2.0776794,6.7695227
2180725473,-5.82349,-2.0441492,6.5695386
2180725483,-5.81391,-2.0010388,6.6725245
2180725493,-5.8654027,-1.9770886,6.629414
2180725502,-5.908513,-1.8836828,6.6749196
2180725512,-6.108497,-2.0010388,6.7970653
2180725522,-6.2102857,-2.1531227,6.812633
2180725532,-6.219866,-2.2872436,6.964717
2180725542,-6.41506,-2.4848328,7.052135
2180725552,-6.3911095,-2.5518932,6.981482
2180725562,-6.3719497,-2.3998096,6.9515443
2180725572,-6.3180614,-2.0776794,6.786288
2180725581,-6.2031007,-1.6956738,6.7120423
2180725591,-6.1061025,-1.3675561,6.627019
2180725601,-6.1108923,-1.3795313,6.508466
2180725611,-6.1120896,-1.526825,6.531218
2180725621,-6.133645,-1.712439,6.6186366
2180725631,-6.182743,-2.123185,6.890471
2180725641,-6.338419,-2.327959,7.0401597
2180725651,-6.236631,-2.0501368,6.907236
2180725661,-6.2162733,-1.8058448,6.835386
2180725670,-5.9420433,-1.5052698,6.683302
2180725680,-6.0474243,-1.4406042,6.551576
2180725690,-6.0546093,-1.3052857,6.4713426
2180725700,-6.086942,-1.3567786,6.4881077
2180725710,-6.284531,-1.4477893,6.338419
2180725720,-6.2941113,-1.6597486,6.4378123
2180725730,-6.413862,-1.7639319,6.577921
2180725740,-6.4485903,-1.4825171,6.4485903
2180725749,-6.365962,-1.1831397,6.2162733
2180725759,-6.221063,-1.0825489,6.036647
2180725769,-6.3527894,-0.97716796,5.955216
2180725779,-6.388715,-0.6538403,5.6666164
2180725789,-6.062992,-0.25027955,5.3037705
2180725799,-5.962401,-0.11496094,4.59724
2180725809,-5.692961,-0.20357665,4.472699
2180725819,-5.518125,-0.38080812,4.357738
2180725828,-5.4319043,-0.6598279,4.091891
2180725838,-5.3480787,-0.9352551,4.140989
2180725848,-5.454657,-1.5376025,4.4176135
2180725858,-5.715714,-2.4141798,4.3637257
2180725868,-5.7863674,-3.1087353,4.6906457
2180725878,-5.6714063,-3.6488123,4.6595106
2180725888,-5.8390574,-3.988905,3.7649708
2180725898,-5.645061,-4.336183,3.1985486
2180725907,-4.8582973,-5.436694,2.8512707
2180725917,-4.6499305,-6.229446,2.078877
2180725927,-4.4176135,-5.743257,0.9568103
2180725937,-3.9757323,-5.7947497,0.7580237
2180725947,-3.6547997,-6.7036595,-0.21555176
2180725957,-3.1231055,-8.30473,0.2574646
2180725967,-2.842888,-10.534493,-0.05149292
2180725977,-3.629652,-12.619358,-0.54247195
2180725987,-4.477489,-13.891113,-1.3088782
2180725996,-4.8307543,-14.195281,-2.327959
2180726006,-4.827162,-13.784534,-2.9123437
2180726016,-4.5421543,-12.649296,-3.9410048
2180726026,-3.9158568,-11.28653,-5.24629
2180726036,-3.2680042,-10.10339,-5.652246
2180726046,-2.8297155,-9.796827,-6.1983104
2180726056,-2.7099645,-9.906999,-6.8701134
2180726066,-2.9482691,-9.928554,-7.139553
2180726075,-3.4823585,-9.995614,-6.947952
2180726085,-3.6607873,-9.988429,-7.076085
2180726095,-3.6428246,-9.552535,-7.270082
2180726105,-3.6200721,-8.938213,-7.4724607
2180726115,-3.7757483,-8.467591,-7.619755
2180726125,-3.822451,-8.140672,-7.9227247
2180726135,-4.252357,-8.020921,-8.853189
2180726145,-4.1852965,-7.2269716,-8.8388195
2180726154,-3.7769458,-6.610254,-8.780142
2180726164,-3.617677,-6.2569885,-8.49274
2180726174,-3.3039293,-5.6175184,-8.206534
2180726184,-3.2308815,-5.173242,-8.032895
2180726194,-3.2572265,-5.0654664,-8.104746
2180726204,-3.4152977,-5.0989966,-8.167017
2180726220,-3.417693,-5.118157,-8.086783
2180726230,-3.3817675,-5.0810337,-8.211325
2180726239,-3.424878,-5.012776,-8.176597
2180726249,-3.5170863,-5.003196,-8.525072
2180726259,-3.382965,-4.6738806,-8.601712
2180726269,-3.3123121,-4.2559495,-8.637638
2180726279,-3.2368689,-4.253555,-8.50711
2180726289,-3.0165272,-4.501439,-8.382568
2180726299,-3.2117212,-4.869075,-8.25683
