263086236,-3.0237122,6.946754,5.669011
263086245,-3.0237122,6.9144216,5.4881873
263086255,-3.0716126,7.003037,5.522915
263086265,-2.997367,7.0808754,5.5468655
263086275,-3.114723,7.077283,5.51094
263086285,-3.202141,6.9970493,5.572013
263086295,-3.0799952,6.932384,5.494175
263086305,-2.9782069,7.0233946,5.403164
263086315,-2.9722192,7.012617,5.4977674
263086325,-3.0404773,7.03537,5.5133348
263086335,-3.2201037,7.0533323,5.388794
263086345,-3.2201037,7.0090246,5.5756054
263086355,-3.1542406,7.0341725,5.647456
263086364,-3.206931,6.949149,5.6079383
263086374,-3.2081287,7.0186048,5.53489
263086384,-3.0871801,7.028185,5.52052
263086394,-3.070415,7.056925,5.5025573
263086404,-3.126698,6.995852,5.5241127
263086414,-3.06323,7.0018396,5.4726195
263086424,-2.955454,6.9946547,5.430707
263086434,-3.0416749,6.9778895,5.466632
263086444,-3.0692174,6.900051,5.50136
263086454,-2.9865894,6.9204087,5.5516553
263086464,-3.0835876,7.052135,5.4821997
263086474,-3.0308971,6.9515443,5.4965696
263086483,-3.075205,6.974297,5.4953723
263086493,-3.1015503,6.957532,5.542075
263086503,-3.0285022,6.947952,5.550458
263086513,-3.1159203,6.9287915,5.579198
263086523,-3.1255004,6.9683094,5.522915
263086533,-3.114723,6.860533,5.557643
263086543,-3.0296998,6.9503465,5.50615
263086553,-3.0692174,7.1215906,5.47741
263086563,-3.075205,7.0904555,5.4259167
263086573,-3.1183155,7.0557275,5.356461
263086583,-3.1255004,7.0557275,5.3384986
263086593,-3.0716126,7.0078273,5.3552637
263086602,-3.0776,6.8629284,5.292993
263086612,-3.0620325,6.9132237,5.173242
263086622,-3.2236962,6.779103,5.266648
263086632,-3.190166,6.7898803,5.3313136
263086642,-3.3039293,6.6641417,5.2882032
263086652,-3.441643,6.6701293,5.3289185
263086662,-3.4691858,6.549181,5.252278
263086672,-3.410508,6.927594,5.3971767
263086682,-3.429668,7.0700974,5.146897
263086692,-3.4775684,6.9192114,5.20797
263086702,-4.211642,5.046306,4.484674
263086711,-3.6967127,6.573131,5.1720448
263086721,-3.3650024,6.9383717,4.2643323
263086731,-3.4476306,6.8557434,4.311035
263086741,-3.7649708,6.5288234,4.0020776
263086751,-3.744613,7.0748878,3.8535864
263086761,-3.9457946,6.4641576,3.661985
263086771,-3.9613624,5.9540186,3.6392322
263086781,-3.7506006,6.13604,3.8020935
263086791,-3.8368213,6.2881236,3.6847374
263086801,-3.612887,6.4725404,3.7218604
263086811,-3.1793885,6.5180454,3.6607873
263086821,-2.9207263,6.6749196,3.7074902
263086830,-2.7937903,6.859336,3.9362147
263086840,-2.899171,6.8976564,3.9661524
263086850,-3.0213172,7.1072206,4.0978785
263086860,-3.2009437,7.3263645,4.1469765
263086870,-3.5242712,7.291637,4.113446
263086880,-3.6703675,7.139553,4.2367897
263086890,-3.849994,6.9898643,4.3469605
263086900,-3.9050794,6.7527575,4.148174
263086910,-3.8332288,6.627019,4.0008802
263086920,-3.2991395,6.45338,3.8679566
263086930,-2.7806177,6.157595,4.087101
263086939,-2.198628,5.583988,4.127816
263086949,-1.6872913,5.083429,4.398453
263086959,-1.1340418,4.006868,4.90979
263086969,-0.613125,3.2093263,5.309758
263086979,-0.015567627,2.626139,5.909711
263086989,0.5831873,1.9974463,6.508466
263086999,1.2621753,1.3244458,6.837781
263087009,2.2980213,0.74604857,7.33834
263087019,3.0033545,0.17363891,8.028106
263087029,3.4811609,-0.24548951,8.7897215
263087039,3.69791,-1.0130932,10.023157
263087049,3.8020935,-2.459685,11.237432
263087058,3.7194653,-3.8440063,11.60866
263087068,3.5949242,-4.325405,12.086466
263087078,3.3793726,-4.4224033,12.145144
263087088,3.1398706,-4.3493557,12.226575
263087098,3.1805859,-4.340973,12.060121
263087108,3.1302905,-3.9314246,11.691288
263087118,2.9530592,-3.1015503,11.103311
263087128,2.9003687,-2.6081762,10.916499
263087138,2.6860144,-2.811753,10.739267
263087148,2.4788451,-2.7075696,11.067386
263087158,2.027384,-2.5938063,10.758428
263087167,1.4573693,-2.262096,10.70933
263087177,0.9891431,-2.0968397,10.853031
263087187,-8.738229,-1.7280066,16.596289
263087197,-4.64514,-5.412744,11.739188
263087207,1.4250367,-4.5625124,11.779903
263087217,5.015171,-1.6166382,10.865006
263087227,5.3756213,-0.5676196,9.606423
263087237,2.5530908,-1.1208692,10.038724
263087247,-1.2585827,-1.2621753,8.499925
263087257,-1.9902612,-1.1532019,6.7575474
263087267,-1.5160474,-4.0092626,8.520282
263087276,-2.0309765,-6.7850904,7.563472
263087286,1.597478,0.34727782,8.672366
263087296,-0.42032593,0.4538562,7.984995
263087306,-1.726809,-2.5483007,9.158555
263087316,-1.7555493,-2.814148,9.48308
263087326,-1.275348,-1.6681311,8.7825365
263087336,-0.47181883,-1.2046949,8.323891
263087346,0.17363891,-1.5160474,8.193362
263087356,0.7580237,-1.3687537,8.080796
263087366,1.0490185,-1.1496093,7.9287124
263087376,1.2513977,-0.8202942,8.361013
263087385,1.4932947,-0.53049684,8.408914
263087395,1.5998731,-1.0981164,8.102351
263087405,0.5891748,-1.2274475,8.134684
263087415,0.2215393,-1.1232642,7.247329
263087425,0.028740235,-1.7435743,8.177794
263087435,-2.2968237,-2.1794677,9.025631
263087445,-2.4249573,-1.9220031,9.090297
263087455,-0.07304809,-4.4810815,5.1624646
263087465,-0.11975098,-0.91849,12.833713
263087475,0.65623534,-4.230802,9.084309
263087485,-0.41912842,-3.4667907,7.9837976
263087494,0.21794678,-1.033451,9.569301
263087504,-0.9783655,-3.6188745,8.747808
263087514,-0.47062135,-3.6512072,8.739427
263087524,0.11136841,-2.9686267,8.5574045
263087534,0.50774413,-2.586621,8.293953
263087544,0.07065307,-3.1051428,8.610095
263087554,0.064665526,-3.1326857,8.790919
263087564,0.0023950196,-3.1817834,8.892708
263087574,-0.17483643,-2.8620484,8.943003
263087584,-0.05029541,-2.6560767,8.667576
263087594,0.1353186,-2.530338,8.705896
263087603,0.34009278,-2.2992187,8.715476
263087613,0.10178833,-2.2980213,8.741821
263087623,0.30895752,-2.071692,9.036408
263087633,0.2814148,-1.8309925,9.181308
263087643,0.48379394,-1.472937,8.823252
263087653,0.48738647,-1.2525952,8.834029
263087663,0.3436853,-1.1292517,8.746612
263087673,0.40954834,-1.1639795,8.714278
263087683,0.52570677,-1.3567786,8.764574
263087693,0.44786865,-1.3220508,8.695118
263087703,0.46942383,-1.4406042,8.836425
263087712,0.4897815,-1.7507592,8.632848
263087722,0.5161267,-1.83698,8.899893
263087732,0.5029541,-2.1279747,8.885523
263087742,0.5340893,-2.1710851,8.853189
263087752,0.58198977,-2.1076171,8.868757
263087762,0.6753955,-2.1962328,8.875942
263087772,0.76161623,-2.0597167,8.771759
263087782,0.7711963,-1.9016455,8.770561
263087792,0.7137158,-1.8800904,8.808882
263087802,0.84424436,-1.773512,8.766969
263087812,0.81670165,-1.8573376,8.608898
263087822,0.8849597,-1.8501526,9.001681
263087831,0.9735754,-1.8010547,9.181308
263087841,0.857417,-2.0309765,8.6699705
263087851,0.90052736,-1.9746937,8.842412
263087861,0.7424561,-2.0621119,8.836425
263087871,0.89334226,-1.9399658,8.65081
263087881,0.84424436,-2.0022364,8.786129
263087891,0.8454419,-2.071692,8.892708
263087901,0.8250842,-1.9675086,8.784931
263087911,0.7220984,-1.9124231,8.787327
263087921,0.82268924,-1.9878662,8.747808
263087931,0.7699988,-2.1291723,8.781339
263087940,0.76161623,-2.0561242,8.818462
263087950,0.8250842,-1.9758911,8.856782
263087960,0.85142946,-1.9471508,8.751401
263087970,0.90531737,-1.8082397,8.705896
263087980,0.85502195,-1.8106347,8.752599
263087990,0.83825684,-1.9208057,8.707093
263088000,0.8957373,-1.956731,8.758587
263088010,0.98195803,-2.123185,8.82445
263088020,0.9424402,-2.0070264,8.695118
263088030,0.9352551,-1.9746937,8.717871
263088040,0.7496411,-2.205813,8.777746
263088049,0.97237796,-2.1770728,8.747808
263088059,0.9196875,-2.14953,8.713081
263088069,0.9400452,-2.0800745,8.772957
263088079,0.99992067,-1.8968555,8.776549
263088089,0.9687854,-1.9076331,8.697514
263088099,0.9508228,-2.0764818,8.692723
263088109,0.8969348,-2.1171973,8.652008
263088119,0.984353,-2.1171973,8.823252
263088129,0.9675879,-2.0573218,8.693921
263088139,0.737666,-2.0477417,8.81008
263088149,0.9077124,-2.0166063,8.637638
263088158,0.9448352,-2.1088147,8.837622
263088168,0.9568103,-2.0848646,8.725056
263088178,0.97118044,-1.890868,8.644823
263088188,0.9196875,-1.893263,8.7897215
263088198,0.96160036,-2.0752845,8.722661
263088208,0.86220706,-2.086062,8.774154
263088218,0.9699829,-1.9938538,8.787327
263088228,0.85142946,-1.9914588,8.634046
263088238,0.90052736,-1.9327807,8.777746
263088248,0.9244775,-1.9866687,8.680748
263088258,0.92687255,-2.0477417,8.721463
263088268,0.91010743,-2.0429516,8.790919
263088277,0.9448352,-2.015409,8.707093
263088287,0.9029224,-1.9699036,8.687933
263088297,0.9472302,-2.0513341,8.709489
263088307,0.89334226,-2.2489233,8.711884
263088317,1.0562036,-2.0285816,8.697514
263088327,0.8921448,-2.032174,8.668774
263088337,0.9520203,-1.966311,8.812474
263088347,0.9951306,-2.0752845,8.7334385
263088357,0.9963281,-2.0752845,8.640033
263088367,0.91010743,-2.0561242,8.577763
263088377,0.91250247,-1.8681152,8.668774
263088386,1.045426,-1.9232007,8.661588
263088396,0.92328,-1.9064355,8.691525
263088406,0.97477293,-2.0046313,8.586145
263088416,0.90052736,-2.0920496,8.647218
263088426,0.93765014,-2.066902,8.720266
263088436,0.9831555,-2.0597167,8.662786
263088446,0.97716796,-2.0968397,8.741821
263088456,1.0142908,-2.1639001,8.844807
263088466,0.94842774,-2.0609143,8.743019
263088476,1.045426,-2.0513341,8.741821
263088486,1.0106982,-2.034569,8.663983
263088496,0.99992067,-2.0513341,8.709489
263088505,0.87657714,-1.9770886,8.746612
263088515,0.9927356,-2.0022364,8.6699705
263088525,0.97118044,-2.0932472,8.741821
263088535,0.9508228,-2.0441492,8.681946
263088545,0.9460327,-2.0453467,8.740623
263088555,0.8945398,-2.1615052,8.692723
263088565,0.92567503,-2.151925,8.769364
263088575,0.93884766,-2.0429516,8.698711
263088585,0.9340576,-2.102827,8.696316
263088595,1.0190808,-2.1088147,8.683144
263088605,0.96160036,-2.0573218,8.659193
263088614,0.91010743,-2.0477417,8.727451
263088624,0.9292676,-2.0070264,8.66518
263088634,0.9340576,-2.0118165,8.7334385
263088644,0.9065149,-2.0142114,8.794512
263088654,0.9687854,-2.0142114,8.635242
263088664,0.98195803,-2.1064196,8.630453
263088674,0.97477293,-2.1100123,8.817265
263088684,0.91609496,-2.0525317,8.734636
263088694,0.91250247,-2.0944445,8.695118
263088704,0.94842774,-2.0645068,8.630453
263088714,0.9891431,-2.1100123,8.59812
263088723,0.91609496,-2.1076171,8.772957
263088733,0.9699829,-2.0537293,8.6843405
263088743,0.8957373,-2.1411474,8.757389
263088753,1.0418335,-2.1722827,8.814869
263088763,1.0502161,-1.9734961,8.563393
263088773,0.8981323,-2.0453467,8.611293
263088783,1.0238708,-2.071692,8.685538
263088793,0.9352551,-2.020199,8.717871
263088803,0.9556128,-2.0489392,8.716674
263088813,0.9472302,-2.0848646,8.722661
263088823,0.92328,-2.1279747,8.752599
263088833,0.92328,-2.1148024,8.634046
263088842,0.9699829,-2.0010388,8.765772
263088852,0.96519285,-1.9339783,8.675959
263088862,0.91489744,-2.0920496,8.662786
263088872,0.92328,-2.1100123,8.735834
263088882,0.92567503,-2.1255798,8.62207
263088892,0.8801697,-2.0848646,8.630453
263088902,0.91489744,-2.0549269,8.762179
263088912,1.1687695,-2.0549269,8.520282
263088922,1.0142908,-2.098037,8.7897215
263088932,0.9675879,-2.0417542,8.834029
263088942,1.0502161,-1.9770886,8.772957
263088951,0.9568103,-2.0944445,8.643625
263088961,1.0142908,-2.0513341,8.660391
263088971,0.97477293,-2.0082238,8.594527
263088981,0.8202942,-2.1195922,8.624465
263088991,0.8298743,-2.1327648,8.511899
263089001,0.7831714,-2.2884412,8.448431
263089011,0.8801697,-2.010619,8.586145
263089021,0.9663904,-2.090852,8.642428
263089031,0.96399534,-2.2345533,8.654403
263089041,0.99992067,-2.2381458,8.768167
263089051,1.0035132,-2.2010229,8.686736
263089060,1.0442286,-2.1890478,8.60291
263089070,1.047821,-2.1674926,8.771759
263089080,1.035846,-2.269281,8.732242
263089090,0.95441526,-2.2129982,8.683144
263089100,1.0130932,-2.151925,8.702304
263089110,0.97477293,-2.1136048,8.656798
263089120,0.9903406,-2.2489233,8.702304
263089130,1.0190808,-2.1890478,8.769364
263089140,1.104104,-2.1064196,8.696316
263089150,0.94842774,-2.4417224,8.802895
263089160,0.8789722,-2.525548,8.697514
263089170,0.94363767,-2.1148024,8.634046
263089179,1.0059083,-2.0824695,8.599318
263089189,0.9687854,-2.3171813,8.608898
263089199,0.91010743,-2.379452,8.640033
263089209,0.97716796,-2.2608984,8.668774
263089219,1.0286609,-2.2992187,8.474776
263089229,1.0741663,-2.2321582,8.735834
263089239,0.984353,-2.2824535,8.698711
263089249,1.0118958,-2.330354,8.693921
263089259,1.0585986,-2.318379,8.655601
263089269,1.0418335,-2.2728736,8.751401
263089279,0.9400452,-2.198628,8.697514
263089288,1.0095007,-2.2118006,8.661588
263089298,1.1328442,-2.1722827,8.673563
