107889102
208533479,1,3,-0.5149292,0.014370117,9.328601
208533489,1,3,-1.0466236,0.38799316,9.22322
208533499,1,3,-0.86100954,0.08981323,9.346563
208533509,1,3,-0.8202942,-0.104183346,9.354946
208533519,1,3,-0.7424561,0.24908203,9.278306
208533529,1,3,-0.7831714,0.5939648,9.244776
208533539,1,3,-0.77838135,0.6394702,9.139395
208533549,1,3,-0.6227051,0.4430786,9.254355
208533558,1,3,-0.6430628,0.36404297,9.201665
208533568,1,3,-0.59156984,0.26105714,9.16574
208533578,1,3,-0.4263135,0.21914428,9.24238
208533588,1,3,-0.3436853,0.34967285,9.16574
208533598,1,3,-0.34608033,0.4658313,9.18969
208533608,1,3,-0.26345214,0.37841308,9.159752
208533618,1,3,-0.24069947,0.20716919,9.152567
208533627,1,3,-0.59276736,-0.15447876,9.0567665
208533637,1,3,-0.7927515,-0.4514612,9.090297
208533647,1,3,-0.9460327,-0.70293826,9.734557
208533657,1,3,-1.3280383,-0.5233118,9.842333
208533667,1,3,-1.8896704,0.25985962,9.856703
208533677,1,3,-2.1746778,0.7316785,9.789642
208533687,1,3,-2.4740553,0.5771997,9.472302
208533696,1,3,-2.43813,0.13412109,9.292676
208533706,1,3,-2.3770568,-0.47421387,9.121432
208533716,1,3,-2.034569,-1.0154883,9.2818985
208533726,1,3,-1.8645227,-1.0705737,9.556128
208533736,1,3,-1.83698,-0.9508228,9.818382
208533746,1,3,-1.8226099,-1.0645862,10.324929
208533756,1,3,-2.2812562,-1.4178516,10.672207
208533766,1,3,-2.6800268,-1.8501526,10.890154
208533775,1,3,-3.014132,-1.9962487,10.764416
208533785,1,3,-3.0572424,-2.2608984,10.289004
208533795,1,3,-3.0237122,-2.4525,9.998009
208533805,1,3,-2.9530592,-2.6165588,9.51182
208533815,1,3,-2.8728259,-2.278861,8.950188
208533825,1,3,-2.6153612,-1.9016455,8.626861
208533835,1,3,-2.689607,-1.8753003,8.474776
208533844,1,3,-2.8333082,-2.264491,8.533455
208533854,1,3,-2.6177564,-2.5830286,8.478369
208533864,1,3,-2.2417383,-2.086062,7.9442797
208533874,1,3,-2.1926403,-1.8776953,7.180269
208533884,1,3,-2.027384,-2.0621119,7.108418
208533894,1,3,-2.2285657,-2.2752686,6.939569
208533904,1,3,-2.193838,-2.645299,7.0820727
208533913,1,3,-2.2884412,-3.178191,7.5694594
208533923,1,3,-2.523153,-3.0943651,7.8796144
208533933,1,3,-2.5363257,-3.2165112,8.077204
208533943,1,3,-2.1483326,-3.2715967,7.6005945
208533953,1,3,-1.8513501,-2.7997777,7.122788
208533963,1,3,-2.017804,-3.239264,7.7933936
208533973,1,3,-1.343606,-2.6273365,7.62694
208533983,1,3,-1.6238233,-2.8608508,8.273595
208533992,1,3,-1.099314,-3.1997461,8.581355
208534002,1,3,-0.71850586,-3.7050953,8.138276
208534012,1,3,-0.9783655,-3.9457946,8.121511
208534022,1,3,-0.9520203,-3.2763867,7.9203296
208534032,1,3,-0.5999524,-2.4728577,7.359895
208534042,1,3,-0.59755737,-2.5806336,6.6234264
208534052,1,3,-0.71730834,-2.682422,7.3191795
208534061,1,3,-1.0933264,-2.955454,7.843689
208534071,1,3,-1.785487,-3.0380824,8.917855
208534081,1,3,-0.26704466,-3.551814,9.582473
208534091,1,3,-0.14489868,-4.605623,8.746612
208534101,1,3,-0.5125342,-5.0642686,7.5347314
208534111,1,3,-0.027542725,-4.5038342,6.492898
